total 28
drwxr-xr-x 4 dam dam 4096 oct 30 17:05 .
drwxrwxr-x 5 dam dam 4096 oct 28 17:17 ..
-rw-r--r-- 1 dam dam   37 sep 30 15:13 .gitignore
-rw-r--r-- 1 dam dam 2085 oct 23 16:53 pom.xml
-rw-r--r-- 1 dam dam 1490 oct  7 15:32 README.md
drwxr-xr-x 4 dam dam 4096 sep 30 16:13 src
drwxrwxr-x 7 dam dam 4096 oct 30 17:05 target
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  23240 13736 ?        Ss   16:22   0:01 /sbin/init splash
dam         3631  0.0  0.0 453224 25020 ?        Sl   16:23   0:00 /usr/bin/csd-automount
dam         3632  0.0  0.0 304208  6144 ?        Sl   16:23   0:00 /usr/bin/csd-settings-remap
dam         3633  0.0  0.0 601812 25920 ?        Sl   16:23   0:00 /usr/bin/csd-power
dam         3635  0.0  0.0 379312 24196 ?        Sl   16:23   0:00 /usr/bin/csd-housekeeping
dam         3636  0.0  0.0 379776 24856 ?        Sl   16:23   0:00 /usr/bin/csd-wacom
dam         3637  0.0  0.0 615176 26332 ?        Sl   16:23   0:00 /usr/bin/csd-color
dam         3641  0.0  0.1 446336 34088 ?        Sl   16:23   0:00 /usr/bin/csd-background
dam         3642  0.0  0.0 383100  7808 ?        Sl   16:23   0:00 /usr/libexec/at-spi-bus-launcher --launch-immediately
dam         3643  0.0  0.0 303796  5504 ?        Sl   16:23   0:00 /usr/bin/csd-screensaver-proxy
dam         3647  0.0  0.0 381736 27360 ?        Sl   16:23   0:00 /usr/bin/csd-xsettings
dam         3653  0.0  0.0 379072 25284 ?        Sl   16:23   0:00 /usr/bin/csd-keyboard
dam         3654  0.0  0.0   9556  4608 ?        S    16:23   0:00 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 11 --address=unix:path=/run/user/1001/at-spi/bus_0
dam         3655  0.0  0.0 597320 27892 ?        Sl   16:23   0:00 /usr/bin/csd-media-keys
dam         3656  0.0  0.0 305104 24368 ?        Sl   16:23   0:00 /usr/bin/csd-clipboard
dam         3657  0.0  0.0 318044 10880 ?        Sl   16:23   0:00 /usr/bin/csd-print-notifications
dam         3658  0.0  0.0 305204  6400 ?        Sl   16:23   0:00 /usr/bin/csd-a11y-settings
dam         3660  0.0  0.0 230368  5888 ?        Ssl  16:23   0:00 /usr/libexec/dconf-service
dam         3703  0.0  0.0 317388  8320 ?        Ssl  16:23   0:00 /usr/libexec/gvfsd
dam         3715  0.0  0.0 462632  7168 ?        Sl   16:23   0:00 /usr/libexec/gvfsd-fuse /run/user/1001/gvfs -f
dam         3731  0.0  0.0 419012 15104 ?        Sl   16:23   0:00 /usr/libexec/csd-printer
dam         3738  0.0  0.0 236164  7808 ?        Sl   16:23   0:00 /usr/libexec/at-spi2-registryd --use-gnome-session
dam         3757  0.0  0.0 392316 10496 ?        Ssl  16:23   0:00 /usr/libexec/gvfs-udisks2-volume-monitor
dam         3767  0.0  0.0 313636  7296 ?        Ssl  16:23   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
dam         3772  0.0  0.0 312548  6528 ?        Ssl  16:23   0:00 /usr/libexec/gvfs-goa-volume-monitor
dam         3777  0.0  0.0 549740 23936 ?        Sl   16:23   0:00 /usr/libexec/goa-daemon
dam         3785  0.0  0.0 392064  9216 ?        Sl   16:23   0:00 /usr/libexec/goa-identity-service
dam         3791  0.0  0.0 312668  6528 ?        Ssl  16:23   0:00 /usr/libexec/gvfs-mtp-volume-monitor
dam         3797  0.0  0.0 392152  7936 ?        Ssl  16:23   0:00 /usr/libexec/gvfs-afc-volume-monitor
dam         3804  0.0  0.1 545312 40700 ?        Sl   16:23   0:00 cinnamon-launcher
dam         3808  2.4  0.7 5211896 252296 ?      Sl   16:23   1:01 cinnamon --replace
dam         3841  0.0  0.0 379076 24944 ?        Sl   16:23   0:00 /usr/lib/x86_64-linux-gnu/xapps/xapp-sn-watcher
dam         3865  0.0  0.0 313040  6400 ?        Sl   16:23   0:00 /usr/libexec/geoclue-2.0/demos/agent
dam         3875  0.0  0.0   9812  7552 ?        S    16:23   0:00 socat -T 60 openssl-connect:server:789,cafile=/etc/epoptes/server.crt,openssl-no-sni,openssl-commonname="",interval=60,forever EXEC:bash -c \"exec -a epoptes-client sh\"
dam         3879  0.0  0.2 1187716 67960 ?       Sl   16:23   0:00 /usr/bin/nemo-desktop
dam         3887  0.0  0.1 824164 63440 ?        Sl   16:23   0:00 /usr/libexec/evolution-data-server/evolution-alarm-notify
dam         3889  0.0  0.1 395668 38272 ?        Sl   16:23   0:00 cinnamon-killer-daemon
dam         3890  0.0  0.1 557068 55264 ?        Sl   16:23   0:00 /usr/bin/python3 /usr/bin/blueman-applet
dam         3963  0.0  0.0  49072  8320 ?        Ss   16:23   0:00 /usr/libexec/bluetooth/obexd
dam         3981  0.0  0.1 595764 42624 ?        Ssl  16:23   0:00 /usr/libexec/evolution-source-registry
dam         4002  0.0  0.0 893840 23936 ?        Ssl  16:23   0:00 /usr/libexec/evolution-calendar-factory
dam         4017  0.0  0.0 754664 30080 ?        Ssl  16:23   0:00 /usr/libexec/evolution-addressbook-factory
dam         4046  0.0  0.0 612408  8704 ?        Sl   16:23   0:00 /usr/libexec/gvfsd-trash --spawner :1.33 /org/gtk/gvfs/exec_spaw/0
dam         4059  0.0  0.0 239412  6912 ?        Ssl  16:23   0:00 /usr/libexec/gvfsd-metadata
root        4101  0.0  0.0      0     0 ?        I    16:23   0:00 [kworker/1:3-cgroup_destroy]
dam         4203  0.0  0.0 566812 17944 ?        Ssl  16:23   0:00 /usr/libexec/xdg-desktop-portal
dam         4218  0.0  0.0 539480  7552 ?        Ssl  16:23   0:00 /usr/libexec/xdg-document-portal
dam         4226  0.0  0.0 312228  6400 ?        Ssl  16:23   0:00 /usr/libexec/xdg-permission-store
root        4233  0.0  0.0   2704  1920 ?        Ss   16:23   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1001/doc
dam         4237  0.0  0.0 386568  6656 ?        Ssl  16:23   0:00 /usr/libexec/xdg-desktop-portal-xapp
dam         4245  0.0  0.0 454544 27520 ?        Ssl  16:23   0:00 /usr/libexec/xdg-desktop-portal-gtk
root        4500  0.0  0.0      0     0 ?        I<   16:23   0:00 [kworker/u69:4-ttm]
dam         4510  1.3  1.4 3446896 471944 ?      Sl   16:23   0:33 /usr/lib/firefox/firefox -new-window
dam         4514  0.0  0.0  23056  5248 ?        Sl   16:23   0:00 /usr/lib/firefox/crashhelper 4510 9 /tmp/ 10 12
dam         4604  0.0  0.1 229580 43008 ?        Sl   16:23   0:00 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -prefsHandle 0:41684 -prefMapHandle 1:272639 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {c07bdab1-0ee0-4f31-8f86-105d1b39c0b3} -parentPid 4510 -crashReporter 5 -crashHelperPid 4514 -appDir /usr/lib/firefox/browser 1 socket
dam         4622  0.2  0.5 2559136 176460 ?      Sl   16:23   0:05 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41825 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {bf5e888e-2510-49de-a230-dcb37a7a2f15} -parentPid 4510 -crashReporter 6 -crashHelperPid 4514 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 2 tab
dam         4626  0.0  0.1 398408 50048 ?        Sl   16:23   0:00 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -prefsHandle 0:41825 -prefMapHandle 1:272639 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {81c37a0f-f819-4826-b5f0-10a9c2c36937} -parentPid 4510 -crashReporter 5 -crashHelperPid 4514 -appDir /usr/lib/firefox/browser 3 rdd
dam         4691  0.2  0.4 19629996 157128 ?     Sl   16:23   0:05 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:50557 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {40542762-b799-42df-9b0f-30e957a8d68a} -parentPid 4510 -crashReporter 6 -crashHelperPid 4514 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 4 tab
dam         4741  0.0  0.1 228408 39296 ?        Sl   16:23   0:00 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -sandboxingKind 0 -prefsHandle 0:50794 -prefMapHandle 1:272639 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {0ad3ed5a-4cb1-4fac-93b3-fbd1aab5159c} -parentPid 4510 -crashReporter 5 -crashHelperPid 4514 -appDir /usr/lib/firefox/browser 5 utility
dam         4753  0.0  0.5 2567268 162896 ?      Sl   16:23   0:02 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40966 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {c2575593-3f32-4877-95c0-730d9708fc79} -parentPid 4510 -crashReporter 6 -crashHelperPid 4514 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 6 tab
dam         4775  0.1  0.5 2692264 192164 ?      Sl   16:23   0:04 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40966 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d2dd3368-b16f-4fe5-8b22-daed03fa5668} -parentPid 4510 -crashReporter 6 -crashHelperPid 4514 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 7 tab
dam         4779  0.1  0.6 2636148 204760 ?      Sl   16:23   0:05 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40966 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {51651033-e426-46bd-ba40-251ef3a783d1} -parentPid 4510 -crashReporter 6 -crashHelperPid 4514 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 8 tab
dam         4840  0.0  0.2 1051560 95928 ?       Sl   16:23   0:00 mintUpdate
dam         4906  0.0  0.1  67204 36936 ?        S    16:23   0:00 /usr/bin/python3 /usr/share/system-config-printer/applet.py
dam         4925  0.0  0.6 2617312 199764 ?      Sl   16:23   0:02 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41016 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {76cb5287-28f5-4b2c-9984-73591b60228b} -parentPid 4510 -crashReporter 6 -crashHelperPid 4514 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 9 tab
dam         4955  0.4  0.1 496300 59928 ?        Sl   16:23   0:11 mintreport-tray
dam         5002  0.0  0.0   2800  1792 ?        S    16:24   0:00 epoptes-client
dam         5046  0.0  0.2 2437244 76288 ?       Sl   16:24   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41073 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {70fd6821-6cd7-4d52-8429-bf9bb2bfc2a8} -parentPid 4510 -crashReporter 6 -crashHelperPid 4514 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 10 tab
root        5083  0.0  0.0      0     0 ?        I<   16:24   0:00 [kworker/R-tls-s]
root        5085  0.0  0.0   2800  1792 ?        S    16:24   0:00 epoptes-client
dam         5143  0.0  0.2 2437244 76784 ?       Sl   16:25   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41073 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {367f94c1-8614-4233-ae18-5679fa8deee9} -parentPid 4510 -crashReporter 6 -crashHelperPid 4514 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 11 tab
dam         6467  1.0  0.6 1218113684 206864 ?   SLsl 16:26   0:25 /usr/share/code/code .
dam         6476  0.0  0.1 33793296 48768 ?      S    16:26   0:00 /usr/share/code/code --type=zygote --no-zygote-sandbox
dam         6477  0.0  0.1 33793288 48896 ?      S    16:26   0:00 /usr/share/code/code --type=zygote
dam         6479  0.0  0.0 33793316 12372 ?      S    16:26   0:00 /usr/share/code/code --type=zygote
dam         6498  0.0  0.0 33575960 3328 ?       Sl   16:26   0:00 /usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/dam/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a&iid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a&sid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.100.2 --annotation=lsb-release=Linux Mint 22.1 --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=34.5.1 --initial-client-fd=42 --shared-client-connection
dam         6515  3.3  0.5 34334808 170016 ?     Sl   16:26   1:19 /usr/share/code/code --type=gpu-process --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         6518  0.0  0.2 33868580 71440 ?      Sl   16:26   0:01 /usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=es --service-sandbox-type=none --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         6571 11.4  1.2 1219687988 412348 ?   Sl   16:26   4:34 /usr/share/code/code --type=renderer --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --js-flags=--nodecommit_pooled_pages --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --lang=es --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1761841337248159 --launch-time-ticks=227159635 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:68c2b94c-0d49-4013-a139-d7cc566690a2
dam         6587  0.1  0.3 1217895576 109340 ?   Sl   16:26   0:04 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         6597  1.0  0.4 1217878644 142312 ?   Sl   16:26   0:25 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         6598  0.0  0.3 1217895396 105900 ?   Sl   16:26   0:01 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         6617  2.6  1.4 1217881632 482416 ?   Sl   16:26   1:02 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         6656  0.0  0.0  18528  9592 pts/1    Ss   16:26   0:00 /usr/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
dam         6981  0.0  0.2 1216097656 90296 ?    Sl   16:26   0:00 /usr/share/code/code /home/dam/.vscode/extensions/mtxr.sqltools-0.28.5/dist/languageserver.js --node-ipc --clientProcessId=6617
dam         7041  0.0  0.2 1216097572 79100 ?    Sl   16:26   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=6617
dam         7154  5.4  5.1 8121152 1651912 ?     Sl   16:26   2:10 /home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/jre/21.0.8-linux-x86_64/bin/java --add-modules=ALL-SYSTEM --add-opens java.base/java.util=ALL-UNNAMED --add-opens java.base/java.lang=ALL-UNNAMED --add-opens java.base/sun.nio.fs=ALL-UNNAMED -Declipse.application=org.eclipse.jdt.ls.core.id1 -Dosgi.bundles.defaultStartLevel=4 -Declipse.product=org.eclipse.jdt.ls.core.product -Djava.import.generatesMetadataFilesAtProjectRoot=false -DDetectVMInstallationsJob.disabled=true -Dfile.encoding=utf8 -XX:+UseParallelGC -XX:GCTimeRatio=4 -XX:AdaptiveSizePolicyWeight=90 -Dsun.zip.disableMemoryMapping=true -Xmx2G -Xms100m -Xlog:disable -javaagent:/home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/lombok/lombok-1.18.39-4050.jar -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/home/dam/.config/Code/User/workspaceStorage/663c8adbad809bb71b605edda96aac9e/redhat.java -Daether.dependencyCollector.impl=bf -jar /home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/server/plugins/org.eclipse.equinox.launcher_1.7.0.v20250519-0528.jar -configuration /home/dam/.config/Code/User/globalStorage/redhat.java/1.46.0/config_linux -data /home/dam/.config/Code/User/workspaceStorage/663c8adbad809bb71b605edda96aac9e/redhat.java/jdt_ws --pipe=/run/user/1001/lsp-ae0a71b78ddfd893746a751df33f926b.sock
root       10886  0.0  0.0      0     0 ?        I    16:30   0:00 [kworker/3:0-mm_percpu_wq]
root       12440  0.0  0.0      0     0 ?        I<   16:32   0:00 [kworker/u69:3-ttm]
root       12517  0.0  0.0      0     0 ?        I    16:32   0:00 [kworker/0:1-events]
dam        13773  0.6  0.7 1219656324 243188 ?   Sl   16:33   0:12 /usr/share/code/code --type=renderer --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --js-flags=--nodecommit_pooled_pages --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --lang=es --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=12 --time-ticks-at-unix-epoch=-1761841337248159 --launch-time-ticks=657152116 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:d75e95c1-1bca-4eb6-936c-53968f4b4c29
dam        13789  0.0  0.3 1217895396 105464 ?   Sl   16:33   0:01 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        13817  1.7  1.3 1217881632 439280 ?   Sl   16:33   0:34 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=6498 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,6026409974402664064,11283092728413061321,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        13951  0.0  0.2 1216097656 90056 ?    Sl   16:33   0:00 /usr/share/code/code /home/dam/.vscode/extensions/mtxr.sqltools-0.28.5/dist/languageserver.js --node-ipc --clientProcessId=13817
dam        13991  0.0  0.2 1216097572 79088 ?    Sl   16:33   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=13817
